"user_id","total_orders","lifetime_value","first_purchase_ts","last_purchase_ts"
"cca2ff5f","1","168.00","2020-06-27","2020-06-27"
"cca3d946","1","168.00","2020-12-10","2020-12-10"
"17f2d73c","1","168.00","2020-11-20","2020-11-20"
"ccb54f38","1","168.00","2019-05-10","2019-05-10"
"ccc2e57d","1","168.00","2021-02-11","2021-02-11"
"ccc6ff6f","1","168.00","2019-09-17","2019-09-17"
"17e497c8","1","168.00","2020-11-29","2020-11-29"
"ccd9ff8f","1","168.00","2021-01-31","2021-01-31"
"ccedbb41","1","168.00","2020-03-09","2020-03-09"
"ccf4d4a9","1","168.00","2019-12-09","2019-12-09"
"cd0010a3","1","168.00","2019-10-14","2019-10-14"
"17db851d","1","168.00","2019-04-04","2019-04-04"
"cd06367d","1","168.00","2020-10-26","2020-10-26"
"cd0a0495","1","168.00","2019-05-07","2019-05-07"
"cd0c1f74","1","168.00","2020-04-12","2020-04-12"
"cd0fb480","1","168.00","2020-11-10","2020-11-10"
"17d44c04","1","168.00","2020-06-03","2020-06-03"
"cd22adee","1","168.00","2019-08-29","2019-08-29"
"cd2710cd","1","168.00","2020-03-31","2020-03-31"
"17d07b6a","1","168.00","2019-05-29","2019-05-29"
"cd437123","1","168.00","2019-06-06","2019-06-06"
"17cb80bf","1","168.00","2020-07-05","2020-07-05"
"cd4a1867","1","168.00","2019-08-20","2019-08-20"
"cd4d0029","1","168.00","2019-12-09","2019-12-09"
"17c7cb7b","1","168.00","2019-11-05","2019-11-05"
"cd5dcf61","1","168.00","2020-07-25","2020-07-25"
"17a45c90","1","168.00","2020-04-05","2020-04-05"
"cd6b8860","1","168.00","2019-12-20","2019-12-20"
"cd775cb4","1","168.00","2020-05-22","2020-05-22"
"cd8cd907","1","168.00","2020-02-19","2020-02-19"
"cda0ac74","1","168.00","2020-04-19","2020-04-19"
"cda9c189","1","168.00","2020-10-20","2020-10-20"
"cdb27d9a","1","168.00","2020-02-12","2020-02-12"
"cdbe4f85","1","168.00","2021-01-12","2021-01-12"
"cdd42bd4","1","168.00","2019-03-16","2019-03-16"
"176b8b50","1","168.00","2020-11-13","2020-11-13"
"cde2e0d8","1","168.00","2020-05-15","2020-05-15"
"1756b006","1","168.00","2020-07-08","2020-07-08"
"174bbd31","1","168.00","2019-02-18","2019-02-18"
"cdf06764","1","168.00","2020-05-04","2020-05-04"
"ce2342d8","1","168.00","2020-04-28","2020-04-28"
"ce2953c2","1","168.00","2020-05-20","2020-05-20"
"ce36a38c","1","168.00","2020-05-20","2020-05-20"
"ce56902","1","168.00","2021-02-01","2021-02-01"
"ce60cdff","1","168.00","2020-03-13","2020-03-13"
"1713a2b9","1","168.00","2021-02-18","2021-02-18"
"ce8a5250","1","168.00","2020-07-22","2020-07-22"
"ce8eaeac","1","168.00","2020-02-20","2020-02-20"
"ceacb4a4","1","168.00","2019-10-15","2019-10-15"
"ceaf8783","1","168.00","2019-01-07","2019-01-07"
"cebe8fe5","1","168.00","2020-07-13","2020-07-13"
"16f9ee7c","1","168.00","2020-11-24","2020-11-24"
"ceca6435","1","168.00","2020-07-02","2020-07-02"
"cecb9bd7","1","168.00","2020-10-22","2020-10-22"
"cecbad1f","1","168.00","2020-08-24","2020-08-24"
"cee99941","1","168.00","2020-07-17","2020-07-17"
"cee9a533","1","168.00","2020-07-26","2020-07-26"
"cefb5a68","1","168.00","2019-08-09","2019-08-09"
"cf00d0e3","1","168.00","2020-03-14","2020-03-14"
"16ea99e1","1","168.00","2019-01-10","2019-01-10"
"cf1e46a4","1","168.00","2020-12-04","2020-12-04"
"cf6c5023","1","168.00","2020-08-23","2020-08-23"
"16d69b65","1","168.00","2019-10-05","2019-10-05"
"cf6e3c34","1","168.00","2020-08-20","2020-08-20"
"cf798e88","1","168.00","2019-01-12","2019-01-12"
"cf7dc9bc","1","168.00","2020-08-22","2020-08-22"
"cf80da00","1","168.00","2019-11-09","2019-11-09"
"cf8748ae","1","168.00","2020-03-01","2020-03-01"
"cf89651c","1","168.00","2020-07-26","2020-07-26"
"cf8c7249","1","168.00","2020-02-07","2020-02-07"
"cf9c5728","1","168.00","2020-12-14","2020-12-14"
"cf9ccc01","1","168.00","2020-04-12","2020-04-12"
"cf9e0f28","1","168.00","2020-10-30","2020-10-30"
"cfa2ef3d","1","168.00","2020-06-24","2020-06-24"
"cfb4ef95","1","168.00","2020-08-18","2020-08-18"
"cfbce642","1","168.00","2020-03-30","2020-03-30"
"cfbd352f","1","168.00","2020-09-22","2020-09-22"
"16b96c2b","1","168.00","2020-04-24","2020-04-24"
"cfe5f7f6","1","168.00","2020-09-21","2020-09-21"
"cfe7785d","1","168.00","2020-09-08","2020-09-08"
"cfedf730","1","168.00","2019-07-19","2019-07-19"
"16b53d88","1","168.00","2020-06-30","2020-06-30"
"16ab2fda","1","168.00","2020-06-18","2020-06-18"
"d00d6db6","1","168.00","2020-09-19","2020-09-19"
"16a07545","1","168.00","2020-06-24","2020-06-24"
"d032c99d","1","168.00","2020-12-21","2020-12-21"
"167f7c12","1","168.00","2019-03-14","2019-03-14"
"d03d49f3","1","168.00","2020-07-18","2020-07-18"
"d06ecc22","1","168.00","2019-01-16","2019-01-16"
"167d7140","1","168.00","2020-12-29","2020-12-29"
"d07859a0","1","168.00","2020-11-23","2020-11-23"
"d07f3d7f","1","168.00","2019-08-01","2019-08-01"
"d0813e68","1","168.00","2020-03-31","2020-03-31"
"167d0595","1","168.00","2020-10-20","2020-10-20"
"d08840ca","1","168.00","2019-09-19","2019-09-19"
"16724751","1","168.00","2020-05-30","2020-05-30"
"d08f3f36","1","168.00","2019-09-02","2019-09-02"
"d08ffd44","1","168.00","2020-06-23","2020-06-23"
"d0949df1","1","168.00","2020-08-01","2020-08-01"
"166637a9","1","168.00","2020-06-15","2020-06-15"
"d0a317dc","1","168.00","2020-08-15","2020-08-15"
"16641970","1","168.00","2020-05-02","2020-05-02"
"16558733","1","168.00","2021-02-10","2021-02-10"
"d0ebdc35","1","168.00","2021-02-02","2021-02-02"
"d0ec304d","1","168.00","2020-10-06","2020-10-06"
"16502783","1","168.00","2020-11-03","2020-11-03"
"164a20dd","1","168.00","2019-02-13","2019-02-13"
"d0f52474","1","168.00","2021-02-09","2021-02-09"
"d0f96484","1","168.00","2019-09-30","2019-09-30"
"d1007057","1","168.00","2019-12-17","2019-12-17"
"d11a480d","1","168.00","2019-07-29","2019-07-29"
"1649809e","1","168.00","2020-12-28","2020-12-28"
"d11c9358","1","168.00","2020-06-26","2020-06-26"
"d12001ec","1","168.00","2020-10-16","2020-10-16"
"d1283eb7","1","168.00","2020-11-15","2020-11-15"
"d1326352","1","168.00","2020-04-30","2020-04-30"
"d15232e6","1","168.00","2020-07-20","2020-07-20"
"d169f12d","1","168.00","2019-06-07","2019-06-07"
"d1700a38","1","168.00","2019-11-24","2019-11-24"
"162fe7d6","1","168.00","2020-06-09","2020-06-09"
"d1723ec8","1","168.00","2020-08-26","2020-08-26"
"d17773eb","1","168.00","2020-07-02","2020-07-02"
"162c3f58","1","168.00","2020-08-05","2020-08-05"
"d1996fe7","1","168.00","2019-01-03","2019-01-03"
"d1b5b9db","1","168.00","2020-03-18","2020-03-18"
"15fde76c","1","168.00","2020-06-19","2020-06-19"
"d2025f46","1","168.00","2020-03-15","2020-03-15"
"d209a22c","1","168.00","2021-02-27","2021-02-27"
"15fb3224","1","168.00","2019-03-03","2019-03-03"
"15f74f52","1","168.00","2019-08-18","2019-08-18"
"d226ed9b","1","168.00","2020-12-03","2020-12-03"
"d22ed8fc","1","168.00","2020-09-12","2020-09-12"
"d232078b","1","168.00","2020-11-26","2020-11-26"
"d23caa84","1","168.00","2019-03-04","2019-03-04"
"d2417910","1","168.00","2020-04-14","2020-04-14"
"d25340a4","1","168.00","2021-01-11","2021-01-11"
"d25f9067","1","168.00","2019-12-27","2019-12-27"
"15e712a5","1","168.00","2020-11-27","2020-11-27"
"d2926691","1","168.00","2020-06-17","2020-06-17"
"d2a82e7f","1","168.00","2021-02-06","2021-02-06"
"d2d1a5d5","1","168.00","2020-06-17","2020-06-17"
"15d5220d","1","168.00","2020-07-14","2020-07-14"
"d2dbc0c4","1","168.00","2020-03-01","2020-03-01"
"15c81342","1","168.00","2020-05-22","2020-05-22"
"d2e72c82","1","168.00","2020-11-01","2020-11-01"
"15c4ef75","1","168.00","2020-06-14","2020-06-14"
"d2f386da","1","168.00","2020-09-21","2020-09-21"
"15bc3477","1","168.00","2020-09-06","2020-09-06"
"d2f9b937","1","168.00","2020-03-29","2020-03-29"
"15bb3e34","1","168.00","2020-10-30","2020-10-30"
"d30abacf","1","168.00","2020-09-23","2020-09-23"
"d30edd3c","1","168.00","2019-12-25","2019-12-25"
"d3191b17","1","168.00","2019-11-09","2019-11-09"
"d31ddfe4","1","168.00","2020-09-07","2020-09-07"
"d32c28b2","1","168.00","2020-09-24","2020-09-24"
"d33277b4","1","168.00","2020-04-04","2020-04-04"
"d3375b7c","1","168.00","2020-06-09","2020-06-09"
"d3400ecf","1","168.00","2019-06-21","2019-06-21"
"15a08c25","1","168.00","2020-07-04","2020-07-04"
"d36deb1b","1","168.00","2020-09-08","2020-09-08"
"d386214b","1","168.00","2020-04-01","2020-04-01"
"d3867cbc","1","168.00","2019-11-09","2019-11-09"
"d39721b7","1","168.00","2020-09-05","2020-09-05"
"15840220","1","168.00","2020-03-06","2020-03-06"
"1582278f","1","168.00","2020-12-26","2020-12-26"
"15821dc9","1","168.00","2019-09-20","2019-09-20"
"d3baaa47","1","168.00","2020-11-13","2020-11-13"
"d3c79fc2","1","168.00","2020-04-01","2020-04-01"
"156ec9d5","1","168.00","2019-11-05","2019-11-05"
"156bcb04","1","168.00","2019-02-10","2019-02-10"
"156911a9","1","168.00","2020-08-17","2020-08-17"
"d3f83ed2","1","168.00","2020-08-31","2020-08-31"
"d3f8a3b8","1","168.00","2020-06-27","2020-06-27"
"d402199","1","168.00","2021-02-16","2021-02-16"
"d415794","1","168.00","2021-02-18","2021-02-18"
"d41f6c72","1","168.00","2020-11-29","2020-11-29"
"d41fa19e","1","168.00","2019-01-06","2019-01-06"
"d427c195","1","168.00","2019-05-01","2019-05-01"
"d4288452","1","168.00","2020-09-09","2020-09-09"
"154b8e5e","1","168.00","2019-01-03","2019-01-03"
"d43075a9","1","168.00","2019-07-14","2019-07-14"
"d43203a9","1","168.00","2019-09-10","2019-09-10"
"d43e38af","1","168.00","2020-02-24","2020-02-24"
"d4533809","1","168.00","2020-08-27","2020-08-27"
"d4602104","1","168.00","2020-11-28","2020-11-28"
"d4800997","1","168.00","2020-06-24","2020-06-24"
"d493a5e1","1","168.00","2020-10-18","2020-10-18"
"d49e457a","1","168.00","2020-02-02","2020-02-02"
"d49f1422","1","168.00","2020-09-26","2020-09-26"
"d4ad6a16","1","168.00","2020-04-30","2020-04-30"
"d4c12ec5","1","168.00","2020-04-19","2020-04-19"
"152b9446","1","168.00","2020-11-11","2020-11-11"
"d4c503c1","1","168.00","2020-09-18","2020-09-18"
"d4ea3aa5","1","168.00","2020-12-06","2020-12-06"
"d4f6e192","1","168.00","2020-07-15","2020-07-15"
"150ee711","1","168.00","2020-01-26","2020-01-26"
"14f0d123","1","168.00","2020-05-03","2020-05-03"
"d526f735","1","168.00","2020-10-16","2020-10-16"
"14e2233a","1","168.00","2019-06-28","2019-06-28"
"d5431bda","1","168.00","2020-08-29","2020-08-29"
"d5562e10","1","168.00","2019-05-30","2019-05-30"
"d55811fc","1","168.00","2019-03-04","2019-03-04"
"d55fc711","1","168.00","2020-06-07","2020-06-07"
"14d507df","1","168.00","2020-06-13","2020-06-13"
"14ce5341","1","168.00","2020-10-24","2020-10-24"
"d56b56c0","1","168.00","2019-12-21","2019-12-21"
"d571e8f4","1","168.00","2020-12-30","2020-12-30"
"14c51196","1","168.00","2019-07-03","2019-07-03"
"14bd93e7","1","168.00","2020-09-07","2020-09-07"
"d57c3e90","1","168.00","2019-06-16","2019-06-16"
"d58595ac","1","168.00","2020-05-09","2020-05-09"
"14af20df","1","168.00","2019-11-04","2019-11-04"
"d5a32217","1","168.00","2020-01-31","2020-01-31"
"14965a82","1","168.00","2020-08-29","2020-08-29"
"d5bca990","1","168.00","2019-07-03","2019-07-03"
"d5c179e2","1","168.00","2020-11-22","2020-11-22"
"14958d51","1","168.00","2020-06-21","2020-06-21"
"d5d62b03","1","168.00","2020-10-15","2020-10-15"
"d5d634f7","1","168.00","2019-06-04","2019-06-04"
"d5ecfcea","1","168.00","2019-11-27","2019-11-27"
"148b8c7a","1","168.00","2020-08-18","2020-08-18"
"d5f04447","1","168.00","2020-11-21","2020-11-21"
"d60251f9","1","168.00","2020-08-11","2020-08-11"
"148222df","1","168.00","2019-10-07","2019-10-07"
"1480fe8d","1","168.00","2019-03-28","2019-03-28"
"d61d471b","1","168.00","2019-01-05","2019-01-05"
"d61e66c3","1","168.00","2020-09-23","2020-09-23"
"14719c03","1","168.00","2020-03-28","2020-03-28"
"d627daf6","1","168.00","2020-10-08","2020-10-08"
"d630d186","1","168.00","2020-05-26","2020-05-26"
"d634794b","1","168.00","2020-08-17","2020-08-17"
"145ef3c8","1","168.00","2020-05-03","2020-05-03"
"d640f82e","1","168.00","2020-07-12","2020-07-12"
"d6462a41","1","168.00","2020-01-20","2020-01-20"
"d64d751c","1","168.00","2019-08-13","2019-08-13"
"d661d219","1","168.00","2019-02-02","2019-02-02"
"1434739c","1","168.00","2019-12-05","2019-12-05"
"d682861e","1","168.00","2020-04-29","2020-04-29"
"d68a69d3","1","168.00","2019-01-31","2019-01-31"
"14267296","1","168.00","2019-05-14","2019-05-14"
"d6b2733a","1","168.00","2020-03-19","2020-03-19"
"d6bf5616","1","168.00","2019-08-02","2019-08-02"
"d6c5ad75","1","168.00","2020-04-12","2020-04-12"
"1417eedc","1","168.00","2019-02-15","2019-02-15"
"1410ef4f","1","168.00","2019-05-22","2019-05-22"
"d6e4a29a","1","168.00","2019-10-21","2019-10-21"
"d6f13382","1","168.00","2020-07-12","2020-07-12"
"d6f14e99","1","168.00","2020-11-13","2020-11-13"
"d70c25ac","1","168.00","2020-07-20","2020-07-20"
"13f8bafa","1","168.00","2020-10-14","2020-10-14"
"d718625d","1","168.00","2020-08-25","2020-08-25"
"d7387b6f","1","168.00","2020-05-25","2020-05-25"
"13d53e82","1","168.00","2019-06-05","2019-06-05"
"d7530947","1","168.00","2019-06-29","2019-06-29"
"d75a3ed6","1","168.00","2020-02-17","2020-02-17"
"13cc8b65","1","168.00","2020-12-08","2020-12-08"
"d76831fb","1","168.00","2020-10-30","2020-10-30"
"d76ccc33","1","168.00","2020-11-23","2020-11-23"
"d770ed58","1","168.00","2020-04-14","2020-04-14"
"13c476de","1","168.00","2019-12-25","2019-12-25"
"d7866637","1","168.00","2019-01-12","2019-01-12"
"13be8dae","1","168.00","2019-07-20","2019-07-20"
"d79e0db5","1","168.00","2019-10-06","2019-10-06"
"d7a70df0","1","168.00","2020-08-29","2020-08-29"
"d7c29cc4","1","168.00","2020-02-28","2020-02-28"
"d7c7fb7f","1","168.00","2020-12-14","2020-12-14"
"137141f2","1","168.00","2019-11-04","2019-11-04"
"d7f7775a","1","168.00","2019-07-19","2019-07-19"
"d7ffbe06","1","168.00","2020-08-15","2020-08-15"
"133b0fce","1","168.00","2020-03-06","2020-03-06"
"13355367","1","168.00","2019-09-09","2019-09-09"
"1331b043","1","168.00","2019-08-13","2019-08-13"
"d8597877","1","168.00","2020-11-10","2020-11-10"
"d85a7b7d","1","168.00","2020-10-12","2020-10-12"
"12f34497","1","168.00","2020-08-08","2020-08-08"
"12f28f1d","1","168.00","2020-05-14","2020-05-14"
"d86e29d7","1","168.00","2020-07-21","2020-07-21"
"12f0b9c2","1","168.00","2019-05-25","2019-05-25"
"12ee7926","1","168.00","2019-03-21","2019-03-21"
"d8857e7d","1","168.00","2020-04-04","2020-04-04"
"d88fb3fe","1","168.00","2019-04-02","2019-04-02"
"d89974fe","1","168.00","2020-07-24","2020-07-24"
"d89ecd98","1","168.00","2020-08-07","2020-08-07"
"12d8ad2f","1","168.00","2021-01-18","2021-01-18"
"d8b0046a","1","168.00","2019-12-23","2019-12-23"
"d8b096ce","1","168.00","2020-06-25","2020-06-25"
"d8b84d4f","1","168.00","2020-02-09","2020-02-09"
"d8bbd95d","1","168.00","2020-07-09","2020-07-09"
"d8c9530b","1","168.00","2019-04-14","2019-04-14"
"d8cb01a4","1","168.00","2019-12-29","2019-12-29"
"d8db5241","1","168.00","2020-04-20","2020-04-20"
"d8e46e1b","1","168.00","2021-02-19","2021-02-19"
"12bc138a","1","168.00","2020-06-29","2020-06-29"
"d8f1ea4e","1","168.00","2020-08-20","2020-08-20"
"d913ab55","1","168.00","2020-11-02","2020-11-02"
"d93678d4","1","168.00","2020-12-29","2020-12-29"
"d947a9e6","1","168.00","2019-08-19","2019-08-19"
"d94a9b8a","1","168.00","2020-09-18","2020-09-18"
"d950fca7","1","168.00","2019-05-01","2019-05-01"
"d955017a","1","168.00","2020-09-18","2020-09-18"
"d96221c3","1","168.00","2019-09-08","2019-09-08"
"d96f90c4","1","168.00","2019-12-16","2019-12-16"
"d97639c3","1","168.00","2020-12-04","2020-12-04"
"d9999630","1","168.00","2020-07-15","2020-07-15"
"128fd649","1","168.00","2020-04-16","2020-04-16"
"d9b0c442","1","168.00","2019-12-25","2019-12-25"
"d9b215d4","1","168.00","2020-11-23","2020-11-23"
"d9b254f7","1","168.00","2020-11-27","2020-11-27"
"127f680c","1","168.00","2020-02-02","2020-02-02"
"d9c0731f","1","168.00","2020-08-23","2020-08-23"
"d9c07b1d","1","168.00","2020-04-27","2020-04-27"
"d9c130fc","1","168.00","2019-06-03","2019-06-03"
"d9c7b69f","1","168.00","2019-02-20","2019-02-20"
"d9c85299","1","168.00","2020-05-12","2020-05-12"
"d9c8fb26","1","168.00","2020-03-30","2020-03-30"
"d9cb247b","1","168.00","2020-10-02","2020-10-02"
"d9d8d6c5","1","168.00","2020-06-07","2020-06-07"
"126938ed","1","168.00","2019-08-24","2019-08-24"
"d9dc6077","1","168.00","2020-06-24","2020-06-24"
"12576301","1","168.00","2020-05-20","2020-05-20"
"da073b9d","1","168.00","2020-04-21","2020-04-21"
"da0ec4fc","1","168.00","2020-09-17","2020-09-17"
"da197d31","1","168.00","2020-12-10","2020-12-10"
"da1efb78","1","168.00","2020-06-20","2020-06-20"
"da3239dd","1","168.00","2019-10-17","2019-10-17"
"da3fc7ea","1","168.00","2020-07-03","2020-07-03"
"da420a14","1","168.00","2020-12-08","2020-12-08"
"12459288","1","168.00","2019-12-25","2019-12-25"
"da6176b9","1","168.00","2020-07-23","2020-07-23"
"da6f0542","1","168.00","2021-02-13","2021-02-13"
"da70fd6c","1","168.00","2020-07-12","2020-07-12"
"da7b3896","1","168.00","2020-09-09","2020-09-09"
"da7e7739","1","168.00","2019-03-09","2019-03-09"
"1226f2b0","1","168.00","2020-07-05","2020-07-05"
"da97d3af","1","168.00","2020-05-20","2020-05-20"
"da9f9f8d","1","168.00","2019-09-19","2019-09-19"
"daa4b082","1","168.00","2020-03-29","2020-03-29"
"1210a008","1","168.00","2021-01-19","2021-01-19"
"dacafa20","1","168.00","2019-01-30","2019-01-30"
"1209f1f7","1","168.00","2020-08-26","2020-08-26"
"11f526c0","1","168.00","2019-07-29","2019-07-29"
"11f30f94","1","168.00","2019-07-16","2019-07-16"
"db155f47","1","168.00","2019-04-30","2019-04-30"
"db22161a","1","168.00","2019-05-31","2019-05-31"
"db3521ca","1","168.00","2020-10-16","2020-10-16"
"db391aba","1","168.00","2019-09-03","2019-09-03"
"db46f780","1","168.00","2020-07-04","2020-07-04"
"db5200ce","1","168.00","2020-08-24","2020-08-24"
"db548452","1","168.00","2019-05-10","2019-05-10"
"11dfd992","1","168.00","2020-01-29","2020-01-29"
"db5aeff0","1","168.00","2020-01-27","2020-01-27"
"db660a78","1","168.00","2019-07-25","2019-07-25"
"11d4ee2c","1","168.00","2019-03-15","2019-03-15"
"db7fddb7","1","168.00","2020-03-21","2020-03-21"
"db9a4aff","1","168.00","2019-12-08","2019-12-08"
"db9f172f","1","168.00","2019-10-17","2019-10-17"
"11c8c923","1","168.00","2019-10-05","2019-10-05"
"dbb3c627","1","168.00","2019-04-15","2019-04-15"
"dbbe237d","1","168.00","2019-01-16","2019-01-16"
"dbff88fc","1","168.00","2020-04-10","2020-04-10"
"dc2a449a","1","168.00","2020-12-04","2020-12-04"
"dc337d87","1","168.00","2019-05-04","2019-05-04"
"119dfed4","1","168.00","2020-10-15","2020-10-15"
"dc3d674d","1","168.00","2020-10-20","2020-10-20"
"dc3e45f2","1","168.00","2020-04-22","2020-04-22"
"11715d78","1","168.00","2019-03-01","2019-03-01"
"11660033","1","168.00","2020-06-15","2020-06-15"
"dc81f777","1","168.00","2019-09-12","2019-09-12"
"dc8c4ac8","1","168.00","2020-12-09","2020-12-09"
"dc91352f","1","168.00","2020-12-08","2020-12-08"
"1158b6eb","1","168.00","2019-04-04","2019-04-04"
"dc9e43e2","1","168.00","2019-12-03","2019-12-03"
"dca0c09c","1","168.00","2020-09-22","2020-09-22"
"1151ba28","1","168.00","2020-08-29","2020-08-29"
"dcc4a517","1","168.00","2019-12-21","2019-12-21"
"dce9c532","1","168.00","2020-10-31","2020-10-31"
"dceff78c","1","168.00","2020-08-21","2020-08-21"
"dcf19df2","1","168.00","2019-09-30","2019-09-30"
"dd023984","1","168.00","2021-01-15","2021-01-15"
"dd047f3a","1","168.00","2021-02-13","2021-02-13"
"dd1048b6","1","168.00","2020-11-26","2020-11-26"
"dd1794a5","1","168.00","2019-01-01","2019-01-01"
"dd1ab0af","1","168.00","2020-09-17","2020-09-17"
"dd211f9a","1","168.00","2020-08-03","2020-08-03"
"dd22da78","1","168.00","2020-04-25","2020-04-25"
"dd250f06","1","168.00","2020-08-06","2020-08-06"
"dd256ba3","1","168.00","2020-02-27","2020-02-27"
"dd2f161c","1","168.00","2019-02-16","2019-02-16"
"dd326569","1","168.00","2020-10-08","2020-10-08"
"dd33716d","1","168.00","2020-08-16","2020-08-16"
"dd447c02","1","168.00","2020-09-02","2020-09-02"
"dd488f4f","1","168.00","2020-05-14","2020-05-14"
"10f04edc","1","168.00","2019-01-20","2019-01-20"
"dd50e4ca","1","168.00","2019-01-18","2019-01-18"
"dd6479b4","1","168.00","2019-01-07","2019-01-07"
