"user_id","total_orders","lifetime_value","customer_segment"
"a341699e","1","168.00","1 order"
"a34240ac","1","425.25","1 order"
"a34ecf2b","2","46.56","2-3 orders"
"a34effca","1","484.89","1 order"
"a34f7939","2","318.24","2-3 orders"
"a35044b2","1","480.00","1 order"
"a35187b9","1","24.00","1 order"
"a35567e8","1","24.00","1 order"
"a357900d","1","156.58","1 order"
"a3597918","1","1220.01","1 order"
"a35a2e4a","1","416.33","1 order"
"a35af059","1","405.53","1 order"
"a35cfae9","1","326.63","1 order"
"a35f500a","1","24.00","1 order"
"a3617feb","1","23.28","1 order"
"a364c8d7","1","1650.45","1 order"
"a368aa90","1","22.00","1 order"
"a37200d6","1","408.00","1 order"
"a374f380","2","61.40","2-3 orders"
"a379272b","1","168.00","1 order"
"a37ded43","1","165.48","1 order"
"a3827a59","1","13.98","1 order"
"a3852466","1","398.22","1 order"
"a3874f03","1","470.18","1 order"
"a3883287","1","168.00","1 order"
"a38aa3f1","1","168.00","1 order"
"a38cb73e","1","24.00","1 order"
"a38f4688","1","49.98","1 order"
"a393c581","1","155.60","1 order"
"a39664c6","1","23.18","1 order"
"a397ab46","1","1800.00","1 order"
"a39898","1","168.00","1 order"
"a398c751","1","167.40","1 order"
"a39aa999","1","24.00","1 order"
"a39aaf29","1","168.00","1 order"
"a39fd5f3","1","282.24","1 order"
"a3a4bdbc","1","160.61","1 order"
"a3a62de7","1","164.69","1 order"
"a3ac3bcf","1","368.51","1 order"
"a3ad0886","1","313.84","1 order"
"a3ae0326","1","316.14","1 order"
"a3b10aea","1","1843.53","1 order"
"a3b173e1","1","142.46","1 order"
"a3b8a0a0","1","488.67","1 order"
"a3be1e55","1","161.50","1 order"
"a3c18287","1","168.00","1 order"
"a3c88046","1","24.52","1 order"
"a3cb1ba5","1","1198.00","1 order"
"a3d2f84f","2","624.92","2-3 orders"
"a3da2ddc","1","24.00","1 order"
"a3de30bb","1","168.00","1 order"
"a3e130c5","1","171.65","1 order"
"a3e97368","1","479.94","1 order"
"a3f45ce8","1","480.00","1 order"
"a3f8343b","1","168.00","1 order"
"a3f85564","1","480.00","1 order"
"a3fe5c2b","1","134.40","1 order"
"a3ff23ec","2","399.21","2-3 orders"
"a403da3e","1","168.00","1 order"
"a40ba5a2","3","878.52","2-3 orders"
"a40c54d9","1","152.51","1 order"
"a40d12b9","1","404.78","1 order"
"a40d38a1","1","168.00","1 order"
"a40eb62d","2","48.00","2-3 orders"
"a412f77b","1","155.42","1 order"
"a418b5d1","1","24.55","1 order"
"a418e6de","1","155.42","1 order"
"a41944fc","1","23.54","1 order"
"a41a5b5b","2","166.80","2-3 orders"
"a41ef08b","1","168.00","1 order"
"a41f22fe","1","161.46","1 order"
"a41fbb9e","1","24.00","1 order"
"a42034b1","1","909.32","1 order"
"a429d7d0","1","24.00","1 order"
"a42a941c","1","24.00","1 order"
"a43328c9","1","364.70","1 order"
"a435f0ab","1","113.20","1 order"
"a4397453","3","920.88","2-3 orders"
"a43aba35","2","820.08","2-3 orders"
"a43d1433","1","436.84","1 order"
"a43d1996","1","168.00","1 order"
"a43ef0ca","1","168.00","1 order"
"a44b6ea6","1","329.40","1 order"
"a44be6b6","2","407.58","2-3 orders"
"a44dbabe","1","480.00","1 order"
"a44e12cd","1","24.00","1 order"
"a45067c7","1","142.63","1 order"
"a453f049","1","168.00","1 order"
"a4544ad0","1","155.85","1 order"
"a45998ef","1","181.02","1 order"
"a4603794","1","450.44","1 order"
"a466e321","1","168.00","1 order"
"a4698543","1","22.23","1 order"
"a473384f","2","913.62","2-3 orders"
"a473d95e","1","168.00","1 order"
"a4748da2","1","480.00","1 order"
"a4758cdc","1","129.27","1 order"
"a47bc552","1","168.00","1 order"
"a47d3fb1","1","678.30","1 order"
"a47e44ab","1","19.20","1 order"
"a486b5f8","1","168.00","1 order"
"a486f831","1","456.38","1 order"
"a488f95d","1","49.98","1 order"
"a489803a","1","384.96","1 order"
"a48d020b","1","167.58","1 order"
"a4963177","1","150.00","1 order"
"a49a307c","1","14.80","1 order"
"a49daee0","1","153.55","1 order"
"a4a200c6","1","148.35","1 order"
"a4a3060f","1","24.00","1 order"
"a4a360fd","1","506.46","1 order"
"a4a66000","1","24.00","1 order"
"a4a9a26e","1","480.00","1 order"
"a4a9d294","1","24.00","1 order"
"a4b0c3be","1","24.00","1 order"
"a4b1e34e","1","480.00","1 order"
"a4b26aeb","1","142.80","1 order"
"a4bad7c0","1","480.00","1 order"
"a4bc1c9a","1","168.00","1 order"
"a4c0421d","1","181.02","1 order"
"a4c59abc","1","168.00","1 order"
"a4c60977","1","168.00","1 order"
"a4c60bb2","1","155.42","1 order"
"a4cbd287","1","155.42","1 order"
"a4d25800","1","351.94","1 order"
"a4d62966","1","127.50","1 order"
"a4d90bf8","1","24.00","1 order"
"a4db2227","1","416.36","1 order"
"a4e32d43","1","141.95","1 order"
"a4e74207","1","168.00","1 order"
"a4eb5707","1","168.00","1 order"
"a4f55f83","1","405.53","1 order"
"a4f9c5eb","1","24.00","1 order"
"a4fa78e0","1","181.02","1 order"
"a500bb66","1","1198.00","1 order"
"a501b1a1","1","994.37","1 order"
"a5038226","2","48.00","2-3 orders"
"a5045e72","1","798.00","1 order"
"a50581dd","1","174.96","1 order"
"a50655f6","1","152.19","1 order"
"a50d9790","1","726.38","1 order"
"a50f41d6","1","581.03","1 order"
"a5121a6b","2","336.00","2-3 orders"
"a51314ed","1","168.00","1 order"
"a517544a","1","24.00","1 order"
"a517ac28","1","141.95","1 order"
"a51910ff","1","438.17","1 order"
"a51b0f2b","1","1765.80","1 order"
"a51dbe85","1","319.23","1 order"
"a51dc900","1","1530.00","1 order"
"a51faa7f","1","168.00","1 order"
"a5215da9","2","99.96","2-3 orders"
"a522617a","1","168.00","1 order"
"a5298a4d","1","21.96","1 order"
"a5318a08","1","408.00","1 order"
"a53458c2","1","23.12","1 order"
"a5363547","1","404.72","1 order"
"a536936d","1","167.40","1 order"
"a538bb6d","1","148.05","1 order"
"a538dd09","1","168.00","1 order"
"a53d469f","1","479.08","1 order"
"a53fb203","2","2036.60","2-3 orders"
"a542742e","2","769.52","2-3 orders"
"a5439e0f","1","168.00","1 order"
"a5482e10","1","172.10","1 order"
"a54afc29","2","303.12","2-3 orders"
"a54d172d","1","168.00","1 order"
"a54e56f1","1","375.05","1 order"
"a55d9504","1","132.11","1 order"
"a55e9ecf","1","24.00","1 order"
"a55fadba","1","134.40","1 order"
"a5643472","1","24.06","1 order"
"a5646a3d","1","160.34","1 order"
"a5654d5c","1","142.80","1 order"
"a567a142","1","24.00","1 order"
"a56b255a","1","192.00","1 order"
"a56c21c7","1","159.12","1 order"
"a56e7e7d","1","462.88","1 order"
"a5766177","1","128.24","1 order"
"a577b723","1","155.08","1 order"
"a57aa30d","1","429.45","1 order"
"a57c931e","1","431.80","1 order"
"a57d97c2","2","960.00","2-3 orders"
"a5849156","3","70.14","2-3 orders"
"a5856f4c","1","450.62","1 order"
"a58576fc","1","1800.00","1 order"
"a586deaa","1","425.25","1 order"
"a58ebb97","2","118.24","2-3 orders"
"a5912155","1","168.00","1 order"
"a599c74c","1","480.00","1 order"
"a59e78a7","1","24.00","1 order"
"a59f4e60","3","671.54","2-3 orders"
"a5a3d0e6","1","168.00","1 order"
"a5a7f7ce","1","123.66","1 order"
"a5a9a792","1","162.30","1 order"
"a5ae33fd","2","420.62","2-3 orders"
"a5ae50b8","1","480.00","1 order"
"a5b0593c","2","47.08","2-3 orders"
"a5b44689","1","142.80","1 order"
"a5b455ad","1","24.00","1 order"
"a5b7b930","1","168.00","1 order"
"a5b98ac3","1","192.76","1 order"
"a5c488f8","1","19.20","1 order"
"a5c55f0c","1","168.00","1 order"
"a5c6ad3f","1","59.55","1 order"
"a5c874db","1","419.44","1 order"
"a5c9a124","1","155.42","1 order"
"a5ce6163","1","151.20","1 order"
"a5db72ba","1","23.48","1 order"
"a5df2813","1","142.63","1 order"
"a5e03511","1","408.20","1 order"
"a5e03743","1","149.03","1 order"
"a5e1efb4","1","480.00","1 order"
"a5e26202","2","1800.00","2-3 orders"
"a5e4f844","2","3600.00","2-3 orders"
"a5e8c4c4","1","22.22","1 order"
"a5eac2d9","1","1018.30","1 order"
"a5ebc6eb","1","168.00","1 order"
"a5ef6f56","1","178.74","1 order"
"a5f0a626","1","168.00","1 order"
"a5f272b2","1","24.20","1 order"
"a5f8ff31","1","312.00","1 order"
"a5fe6baa","1","289.40","1 order"
"a5fec529","1","25.36","1 order"
"a5ff88ba","1","168.00","1 order"
"a6024bc8","1","168.00","1 order"
"a60355ea","1","480.00","1 order"
"a60a44e3","1","168.00","1 order"
"a60d65aa","1","480.00","1 order"
"a60e8c9e","3","149.94","2-3 orders"
"a60fa7f9","1","24.00","1 order"
"a61178ee","1","168.00","1 order"
"a611bb8f","1","152.04","1 order"
"a6133b0e","1","480.00","1 order"
"a615784f","1","168.00","1 order"
"a615a77f","1","24.00","1 order"
"a6184f6b","1","1800.00","1 order"
"a6195c64","1","24.00","1 order"
"a61a7ad0","1","1440.00","1 order"
"a61bcf10","1","168.00","1 order"
"a61eb599","1","148.05","1 order"
"a6202800","1","49.98","1 order"
"a622e731","1","157.72","1 order"
"a6233671","1","151.56","1 order"
"a62b294f","1","24.00","1 order"
"a6344c2a","1","24.00","1 order"
"a634616e","1","153.39","1 order"
"a63578fe","1","19.20","1 order"
"a6359170","1","168.00","1 order"
"a6377127","1","168.00","1 order"
"a6384959","1","168.00","1 order"
"a642b678","1","55.30","1 order"
"a645925e","1","49.98","1 order"
"a645984d","1","15.36","1 order"
"a646c122","1","576.00","1 order"
"a64f010b","2","1066.44","2-3 orders"
"a650730f","1","177.02","1 order"
"a652d9cc","1","281.86","1 order"
"a654af37","1","149.03","1 order"
"a65bc489","1","16.93","1 order"
"a6630ef9","1","142.80","1 order"
"a6650539","2","2229.92","2-3 orders"
"a669df14","2","595.71","2-3 orders"
"a66a20ee","1","480.00","1 order"
"a66a8340","1","480.00","1 order"
"a66cdabc","1","386.82","1 order"
"a66d75fc","1","480.00","1 order"
"a670e5a8","2","585.86","2-3 orders"
"a676e905","1","168.00","1 order"
"a67c5e9a","1","24.06","1 order"
"a67cec76","2","336.00","2-3 orders"
"a6831b98","1","168.00","1 order"
"a6849c66","2","628.80","2-3 orders"
"a68b1144","1","432.00","1 order"
"a68c1100","1","480.00","1 order"
"a68c7cb3","1","16.09","1 order"
"a68caffb","1","168.00","1 order"
"a68da178","1","17.62","1 order"
"a691b157","1","23.20","1 order"
"a6971bba","2","27.96","2-3 orders"
"a6982b38","1","160.78","1 order"
"a69c5eb7","1","168.00","1 order"
"a6a51af0","1","134.40","1 order"
"a6ab46a0","1","168.00","1 order"
"a6ad6d16","1","151.81","1 order"
"a6b1a724","1","407.22","1 order"
"a6b3b0bf","1","164.32","1 order"
"a6b6e17d","1","168.00","1 order"
"a6c8c065","1","170.42","1 order"
"a6cf6501","1","159.74","1 order"
"a6d3369f","2","960.00","2-3 orders"
"a6d6da78","1","148.05","1 order"
"a6d953ec","2","329.38","2-3 orders"
"a6dcafbf","1","168.00","1 order"
"a6df2954","1","135.84","1 order"
"a6e64180","1","168.00","1 order"
"a6ebc37e","1","168.00","1 order"
"a6ee8f7a","1","49.98","1 order"
"a6ef4b48","1","168.00","1 order"
"a6f01e23","1","164.26","1 order"
"a6f2c06a","1","110.10","1 order"
"a6f41dcd","1","168.00","1 order"
"a6fa8920","1","703.55","1 order"
"a6fc2e19","1","140.05","1 order"
"a6fed85a","1","1794.76","1 order"
"a6ff52f7","1","21.25","1 order"
"a6ff6556","1","360.15","1 order"
"a70092d5","1","136.52","1 order"
"a700bc53","1","1164.61","1 order"
"a700cc3a","1","408.00","1 order"
"a701bdf9","2","1507.64","2-3 orders"
"a70708ff","1","168.00","1 order"
"a7074ac0","1","168.00","1 order"
"a70bb561","1","480.00","1 order"
"a71266a8","2","328.84","2-3 orders"
"a71294b6","1","159.12","1 order"
"a715ba2c","1","480.00","1 order"
"a7164c5a","1","898.50","1 order"
"a71c54ef","1","24.00","1 order"
"a724739a","2","104.70","2-3 orders"
"a7282cae","1","168.00","1 order"
"a729847d","2","78.06","2-3 orders"
"a729f9ce","2","302.40","2-3 orders"
"a72cf082","1","86.85","1 order"
"a72f60dd","1","1800.00","1 order"
"a731fbe4","1","91.02","1 order"
"a73cf65c","1","168.00","1 order"
"a7402b9f","1","168.00","1 order"
"a74697bd","1","1162.06","1 order"
"a747c800","2","47.16","2-3 orders"
"a74bfcbc","1","172.01","1 order"
"a74d25f0","1","24.00","1 order"
"a74e06c1","1","24.00","1 order"
"a74eab57","1","24.55","1 order"
"a75c81a9","1","21.60","1 order"
"a764ffb3","1","24.88","1 order"
"a76592aa","1","168.00","1 order"
"a766f7f4","1","168.00","1 order"
"a7679be0","1","168.00","1 order"
"a7684b7e","1","148.05","1 order"
"a774859d","1","168.00","1 order"
"a77717c0","1","401.53","1 order"
"a7771c22","2","493.16","2-3 orders"
"a7774587","1","121.25","1 order"
"a783d18d","1","1800.00","1 order"
"a7899207","1","23.90","1 order"
"a78aa0e5","1","359.95","1 order"
"a78e47b0","1","168.00","1 order"
"a7921235","1","371.05","1 order"
"a7950766","2","467.68","2-3 orders"
"a79c50a7","1","168.00","1 order"
"a79e21f4","1","49.98","1 order"
"a7a0cc21","1","480.00","1 order"
"a7a16c8e","1","168.00","1 order"
"a7a5016c","1","480.00","1 order"
"a7ab8e3d","1","798.00","1 order"
"a7ac6c5e","1","168.00","1 order"
"a7acb68b","1","23.30","1 order"
"a7b94c81","1","22.05","1 order"
"a7c1d99a","2","329.76","2-3 orders"
"a7c218c4","1","168.00","1 order"
"a7c3a0f8","1","168.00","1 order"
"a7c48e46","1","168.00","1 order"
"a7c545e4","1","168.00","1 order"
"a7ca5040","1","24.01","1 order"
"a7cac87c","1","168.00","1 order"
"a7cafc7a","1","395.94","1 order"
"a7cb26ad","1","150.53","1 order"
"a7cdcb21","1","417.74","1 order"
"a7d02c20","1","443.92","1 order"
"a7d27346","1","480.00","1 order"
"a7d470f3","1","160.34","1 order"
"a7ee8255","1","479.22","1 order"
"a7eee8d4","1","168.00","1 order"
"a7f0aa4e","1","280.80","1 order"
"a7f183eb","1","168.00","1 order"
"a7f276cb","1","170.34","1 order"
"a7f4e2b2","2","327.20","2-3 orders"
"a7fc878f","1","24.00","1 order"
"a7fd0798","1","360.00","1 order"
"a8008d45","1","480.00","1 order"
"a802f3b8","1","415.83","1 order"
"a808fc7f","1","168.00","1 order"
"a80e745a","1","168.00","1 order"
"a8131836","1","168.00","1 order"
"a81321da","1","23.17","1 order"
"a813f35e","1","18.34","1 order"
"a8159f41","1","168.00","1 order"
"a819aec4","1","357.00","1 order"
"a81b95a4","2","48.00","2-3 orders"
"a81bb521","1","120.26","1 order"
"a82059ab","1","354.32","1 order"
"a82070a9","1","478.62","1 order"
"a824cee4","1","24.00","1 order"
"a83970bd","1","1119.12","1 order"
"a83bcae7","1","168.00","1 order"
"a83cd69c","1","24.00","1 order"
"a83ee6eb","2","336.00","2-3 orders"
"a840c49e","2","297.84","2-3 orders"
"a841f010","1","23.12","1 order"
"a842cb33","1","409.29","1 order"
"a843f5c4","1","168.00","1 order"
"a846c0ae","1","160.24","1 order"
"a8491e48","2","175.20","2-3 orders"
"a849bdb7","1","24.00","1 order"
"a84e3c0e","1","362.55","1 order"
"a8502491","1","168.99","1 order"
"a850c133","1","148.05","1 order"
"a85381d5","1","56.39","1 order"
"a853bf72","1","22.53","1 order"
"a8552545","1","1536.19","1 order"
"a8556995","1","480.00","1 order"
"a855e134","1","24.00","1 order"
"a857ed3a","1","408.00","1 order"
"a85cfa0d","1","22.10","1 order"
"a85dbdd2","1","398.22","1 order"
"a85eb4f6","1","23.42","1 order"
"a861d1b1","1","160.34","1 order"
"a8624ff0","1","136.25","1 order"
"a8628388","1","24.00","1 order"
"a87b279d","1","168.00","1 order"
"a87b2e93","1","23.20","1 order"
"a87ba2f2","1","24.00","1 order"
"a883ad97","1","168.00","1 order"
"a883d077","1","1011.33","1 order"
"a8887184","1","1229.42","1 order"
"a88a1cf9","1","168.00","1 order"
"a88a668c","1","167.40","1 order"
"a88e186a","1","438.79","1 order"
"a88f890c","1","283.73","1 order"
"a88f8b77","1","265.20","1 order"
"a8911705","1","168.00","1 order"
"a891d664","1","149.58","1 order"
"a8935289","1","168.00","1 order"
"a89522da","1","168.00","1 order"
"a89d8973","1","365.86","1 order"
"a8a1b714","1","437.13","1 order"
"a8a27a7d","1","168.00","1 order"
"a8a40298","1","20.09","1 order"
"a8ab8a67","1","442.16","1 order"
"a8ac93d1","1","480.00","1 order"
"a8af99fb","1","24.00","1 order"
"a8b4f9b7","1","186.80","1 order"
"a8b7f487","1","106.27","1 order"
"a8b9ef05","1","168.00","1 order"
"a8ba1ad3","1","1530.00","1 order"
"a8bbac9d","1","480.00","1 order"
"a8be56ac","1","168.00","1 order"
"a8c0be29","2","1924.72","2-3 orders"
"a8c1d548","1","168.00","1 order"
"a8c4a04b","1","168.00","1 order"
"a8cbaa29","1","24.00","1 order"
"a8cc51c8","1","150.02","1 order"
"a8cca665","1","23.98","1 order"
"a8cdb324","1","436.46","1 order"
"a8cee7e9","1","168.00","1 order"
"a8d4490e","1","798.00","1 order"
"a8d7759d","1","151.99","1 order"
"a8d94866","1","489.58","1 order"
"a8e1f0e7","1","25.39","1 order"
"a8e5ee80","1","168.00","1 order"
"a8e654c7","1","24.00","1 order"
"a8e7da97","1","168.00","1 order"
"a8ec619b","1","439.20","1 order"
"a8eeba08","1","1694.88","1 order"
"a8f94a6f","1","480.00","1 order"
"a8fca3cf","1","16.46","1 order"
"a8ff52de","1","24.00","1 order"
"a8ff75cc","1","408.00","1 order"
"a9002946","1","24.00","1 order"
"a9068e50","1","453.14","1 order"
"a9157623","1","168.00","1 order"
"a91846","1","162.75","1 order"
"a9194672","2","46.12","2-3 orders"
"a922a93d","1","459.80","1 order"
"a929ed39","1","142.80","1 order"
"a92fa4cb","1","23.08","1 order"
"a9300278","1","1198.00","1 order"
"a9302c87","1","49.05","1 order"
"a9323468","1","429.50","1 order"
"a9353dd2","1","142.80","1 order"
"a9368c21","1","24.00","1 order"
"a93b2b7a","1","168.00","1 order"
"a93b65ea","1","153.34","1 order"
"a9407849","1","35.94","1 order"
"a9487e4e","1","24.00","1 order"
"a94acd2a","1","24.00","1 order"
"a94b625e","1","393.08","1 order"
"a94be5b8","1","442.16","1 order"
"a94e5bb4","2","38.70","2-3 orders"
"a94ff45e","1","407.22","1 order"
"a9535c3e","1","134.40","1 order"
"a957f0fc","1","168.00","1 order"
"a95c3f31","1","148.05","1 order"
"a95d6a21","1","1745.46","1 order"
"a9643e42","1","168.00","1 order"
"a964c2d1","1","483.58","1 order"
"a9677e86","1","168.00","1 order"
"a968a3ec","1","168.00","1 order"
"a9695a8f","1","168.00","1 order"
"a96a2f49","1","164.42","1 order"
"a96cee53","1","168.00","1 order"
"a974c608","1","24.00","1 order"
"a978e0c3","1","168.00","1 order"
"a9797cb8","1","168.00","1 order"
"a97ff55c","1","168.00","1 order"
"a980da90","1","24.00","1 order"
"a98413ac","1","168.00","1 order"
"a984ca92","1","24.00","1 order"
"a985a8b6","1","480.00","1 order"
"a9865f08","1","363.52","1 order"
"a98eb8ed","1","168.00","1 order"
"a98ed664","1","168.00","1 order"
"a99098f1","1","480.00","1 order"
"a994acf1","1","21.55","1 order"
"a995e016","1","182.34","1 order"
"a99c28d2","1","25.38","1 order"
"a9a0292","1","153.59","1 order"
"a9a047e8","1","149.03","1 order"
"a9a40fa8","1","25.90","1 order"
"a9a5f6e7","1","168.00","1 order"
"a9a91701","1","168.00","1 order"
"a9acc9a7","1","192.00","1 order"
"a9af2a7a","1","22.23","1 order"
"a9b01251","1","150.27","1 order"
"a9b940a5","1","1283.56","1 order"
"a9bf36a7","1","163.68","1 order"
"a9c028c4","1","168.00","1 order"
"a9c1e593","1","1198.00","1 order"
"a9cb12e9","2","835.34","2-3 orders"
"a9cc11d5","1","1198.00","1 order"
"a9d7cfe8","1","401.53","1 order"
"a9d840ca","1","168.00","1 order"
"a9da8ce0","1","168.00","1 order"
"a9dd1c16","1","429.17","1 order"
"a9de64bd","1","24.00","1 order"
"a9df2f2d","1","168.00","1 order"
"a9e2ba30","1","147.59","1 order"
"a9e31b92","1","168.00","1 order"
"a9e4df4f","1","480.00","1 order"
"a9e54816","1","112.27","1 order"
"a9e8381","1","2004.90","1 order"
"a9eb20e5","1","168.00","1 order"
"a9f03863","1","1191.56","1 order"
"a9f0ec57","1","168.00","1 order"
"a9f2cba3","1","451.63","1 order"
"a9f37463","1","416.33","1 order"
"a9f6d05b","1","22.10","1 order"
"a9f6f030","1","1198.00","1 order"
"a9fc4dd6","1","114.00","1 order"
"a9ffa4be","1","321.37","1 order"
"aa01196b","1","168.00","1 order"
"aa0bdaa7","1","168.00","1 order"
"aa0f7d05","1","168.00","1 order"
"aa11be39","1","168.00","1 order"
"aa128280","1","168.00","1 order"
